station_id,name,latitude,longitude,capacity,num_bikes_available,last_reported
3079,Leonard St & Grand St,40.71103537,-73.94714303,24,17,2016-01-22
3080,S 4 St & Rodney St,40.70934,-73.95608,21,3,2016-01-22
3081,Graham Ave & Grand St,40.711863,-73.944024,23,0,2016-01-22
3082,Hope St & Union Ave,40.71167351,-73.95141312,25,0,2016-01-22
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,30,8,2016-01-22
3084,Devoe St & Leonard St,40.71348658,-73.94792458,19,10,2016-01-22
3085,Roebling St & N 4 St,40.71469,-73.95739,25,15,2016-01-22
3086,Graham Ave & Conselyea St,40.715143,-73.944507,25,19,2016-01-22
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,36,36,2016-01-22
3088,Union Ave & Jackson St,40.7160751,-73.952029,22,8,2016-01-22
3089,Leonard St & Meeker Ave,40.717318403855785,-73.94820213317871,21,5,2016-01-22
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,31,31,2016-01-22
3091,Frost St & Meeker St,40.71764,-73.94882,31,4,2016-01-22
3092,Berry St & N 8 St,40.7190095,-73.95852515,27,8,2016-01-22
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,28,19,2016-01-22
3094,Graham Ave & Withers St,40.7169811,-73.94485918,18,0,2016-01-22
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,23,0,2016-01-22
3096,Union Ave & N 12 St,40.71924,-73.95242,39,9,2016-01-22
3097,N Henry St & Richardson St,40.71921585,-73.9424469,19,1,2016-01-22
3098,Leonard St & Bayard St,40.71928,-73.94861,43,5,2016-01-22
3099,Leonard St & Manhattan Ave,40.72152240339303,-73.94898265600203,19,6,2016-01-22
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,0,0,1969-12-31
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,27,11,2016-01-22
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,27,4,2016-01-22
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,27,6,2016-01-22
3104,Kent Ave & N 7 St,40.72057658,-73.96150225,47,22,2016-01-22
3105,N 15 St & Wythe Ave,40.724055,-73.955736,24,3,2016-01-22
3106,Driggs Ave & N Henry St,40.72325,-73.94308,19,0,2016-01-22
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,39,16,2016-01-22
3108,Nassau Ave & Russell St,40.72557,-73.94434,24,3,2016-01-22
3109,Banker St & Meserole Ave,40.72606,-73.95621,31,7,2016-01-22
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,27,0,2016-01-22
3111,Norman Ave & Leonard St,40.7258483,-73.95064893,25,3,2016-01-22
3112,Milton St & Franklin St,40.72906,-73.95779,33,31,2016-01-22
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,27,9,2016-01-22
3114,India St & East River,40.73165141,-73.96161892,23,11,2016-01-22
3115,India St & Manhattan Ave,40.73232194,-73.9550858,34,4,2016-01-22
3116,Huron St & Franklin St,40.73266,-73.95826,35,1,2016-01-22
3117,Franklin St & Dupont St,40.73564,-73.95866,27,5,2016-01-22
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,30,4,2016-01-22
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,45,40,2016-01-22
3120,Center Blvd & Borden Ave,40.74161,-73.96044,20,1,2016-01-22
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,27,18,2016-01-22
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,31,19,2016-01-22
3123,31 St & Thomson Ave,40.74469738,-73.93540375,27,20,2016-01-22
3124,46 Ave & 5 St,40.74731,-73.95451,27,14,2016-01-22
3125,45 Rd & 11 St,40.74708586,-73.94977234,23,14,2016-01-22
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,34,34,2016-01-22
3127,9 St & 44 Rd,40.74966,-73.9521,35,33,2016-01-22
3128,21 St & 43 Ave,40.75052534,-73.94594845,23,23,2016-01-22
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,31,10,2016-01-22
3131,E 63 St & York Ave,40.76120833,-73.95748565,0,0,1969-12-31
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,35,9,2016-01-22
3134,3 Ave & E 62 St,40.76312584,-73.96526895,51,2,2016-01-22
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,41,9,2016-01-22
3136,5 Ave & E 63 St,40.76650452,-73.97147595,47,19,2016-01-22
3137,5 Ave & E 73 St,40.77282817,-73.96685276,31,3,2016-01-22
3138,E 77 St & Park Ave,40.774405455003,-73.96175265312193,47,5,2016-01-22
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,43,1,2016-01-22
3140,1 Ave & E 78 St,40.77140426,-73.9535166,55,21,2016-01-22
3141,1 Ave & E 68 St,40.76500525,-73.95818491,59,2,2016-01-22
3142,1 Ave & E 62 St,40.7612274,-73.96094022,59,5,2016-01-22
3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,47,24,2016-01-22
3144,E 81 St & Park Ave,40.77677702,-73.9590097,46,26,2016-01-22
3145,E 84 St & Park Ave,40.77862688,-73.95772073,59,5,2016-01-22
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,47,7,2016-01-22
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,38,4,2016-01-22
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,31,4,2016-01-22
3150,E 85 St & York Ave,40.77536905,-73.94803392,55,9,2016-01-22
3151,E 81 St & York Ave,40.7728384,-73.94989233,43,2,2016-01-22
3152,3 Ave & E 71 St,40.76873687,-73.96119945,0,0,1969-12-31
3153,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,37,7,2016-01-22
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,31,13,2016-01-22
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,39,14,2016-01-22
3156,E 72 St & York Ave,40.76663814,-73.95348296,39,11,2016-01-22
3157,East End Ave & E 86 St,40.77518615,-73.94446054,47,7,2016-01-22
3158,W 63 St & Broadway,40.77163851,-73.98261428,31,0,2016-01-22
3159,W 67 St & Broadway,40.77492513,-73.98266566,31,5,2016-01-22
3160,Central Park West & W 76 St,40.77896784,-73.97374737,39,1,2016-01-22
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,59,0,2016-01-22
3162,W 78 St & Broadway,40.78339981,-73.98093133,39,5,2016-01-22
3163,Central Park West & W 68 St,40.7734066,-73.97782542,43,5,2016-01-22
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,67,5,2016-01-22
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,51,0,2016-01-22
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,41,1,2016-01-22
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,55,10,2016-01-22
3168,Central Park West & W 85 St,40.78472675,-73.96961715,31,5,2016-01-22
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,59,2,2016-01-22
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,35,4,2016-01-22
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,39,2,2016-01-22
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,27,2,2016-01-22
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,63,4,2016-01-22
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,31,1,2016-01-22
3176,W 64 St & West End Ave,40.77452835,-73.98753759,43,4,2016-01-22
3177,W 84 St & Broadway,40.7867947,-73.977112,63,9,2016-01-22
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,59,0,2016-01-22
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,23,6,2016-01-22
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,31,2,2016-01-22
3183,Exchange Place,40.7162469,-74.0334588,30,16,2016-01-22
3184,Paulus Hook,40.7141454,-74.0335519,14,6,2016-01-22
3185,City Hall,40.7177325,-74.043845,22,11,2016-01-22
3186,Grove St PATH,40.7192789,-74.0424515,22,17,2016-01-22
3187,Warren St,40.7211236,-74.03805095,22,10,2016-01-22
3188,NJCU,40.7101087,-74.0858489,18,0,2016-01-22
3189,West Side Light Rail,40.714402,-74.0887723,14,4,2016-01-22
3190,Garfield Ave Light Rail,40.7108044,-74.0714882,18,0,2016-01-22
3191,Union St,40.7182113,-74.0836394,18,7,2016-01-22
3192,Liberty Light Rail,40.7112423,-74.0557013,22,6,2016-01-22
3193,Lincoln Park,40.7244188,-74.0780383,18,0,2016-01-22
3194,McGinley Square,40.7256033,-74.06763,14,3,2016-01-22
3195,Sip Ave,40.7309459,-74.0638906,34,27,2016-01-22
3196,Riverview Park,40.7443187,-74.0439909,18,3,2016-01-22
3197,North St,40.752559,-74.044725,18,8,2016-01-22
3198,Heights Elevator,40.7485362,-74.0403131,18,0,2016-01-22
3199,Newport Pkwy,40.7287448,-74.0321082,14,6,2016-01-22
3200,MLK Light Rail,40.7111305,-74.0788855,18,8,2016-01-22
3201,Dey St,40.737711,-74.066921,18,0,2016-01-22
3202,Newport PATH,40.7272235,-74.0337589,18,13,2016-01-22
3203,Hamilton Park,40.727595966,-74.044247311,25,11,2016-01-22
3205,JC Medical Center,40.7165271,-74.049425,22,7,2016-01-22
3206,Hilltop,40.7311689,-74.0575736,26,4,2016-01-22
3207,Oakland Ave,40.7376037,-74.0524783,14,2,2016-01-22
3209,Brunswick St,40.7241765,-74.0506564,18,1,2016-01-22
3210,Pershing Field,40.742677141,-74.051788633,18,9,2016-01-22
3211,Newark Ave,40.72152515,-74.046304543,21,8,2016-01-22
3212,Christ Hospital,40.734785818,-74.050443636,22,5,2016-01-22
3213,Van Vorst Park,40.71848892,-74.047726625,22,11,2016-01-22
3214,Essex Light Rail,40.7127742,-74.0364857,22,0,2016-01-22
3215,Central Ave,40.7467299,-74.0492509,18,3,2016-01-22
3216,Columbia Park,40.6970299,-74.0969366,18,7,2016-01-22
3217,Bayside Park,40.698650544,-74.082079678,18,6,2016-01-22
3220,5 Corners Library,40.734961020009514,-74.0595030784607,18,6,2016-01-22
3221,47 Ave & 31 St,40.743,-73.93561,27,15,2016-01-22
3222,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,39,18,2016-01-22
3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,55,5,2016-01-22
3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,39,10,2016-01-22
3225,Baldwin at Montgomery,40.7236589,-74.0641943,14,4,2016-01-22
3226,W 82 St & Central Park West,40.78275,-73.97137,45,0,2016-01-22
3229,Marcy Ave & MacDonough St,40.68061768455451,-73.94624948501587,19,0,2016-01-22
3230,Penn Station Valet,40.751283596962296,-73.99692445993422,7,0,2016-01-22
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,59,11,2016-01-22
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,31,11,2016-01-22
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,39,22,2016-01-22
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,31,4,2016-01-22
3236,PABT Valet,40.75898481399634,-73.99379968643188,9,2,2016-01-22
3237,21 St & 41 Ave,40.75383343437622,-73.94267678260802,25,8,2016-01-22
3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,37,2,2016-01-22
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,19,1,2016-01-22
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,39,34,2016-01-22
3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,29,1,2016-01-22
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,31,4,2016-01-22
