station_id,name,latitude,longitude,capacity,num_bikes_available,last_reported
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,23,15,2020-04-14
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,23,14,2020-04-14
3768,Waterbury St & Stagg St,40.71019,-73.93734,23,14,2020-04-14
3421,Hoyt St & Warren St,40.6843549,-73.98901629,23,13,2020-04-14
3620,11 St & 43 Ave,40.7519071,-73.9479119,23,10,2020-04-14
3125,45 Rd & 11 St,40.74708586,-73.94977234,23,8,2020-04-14
3524,19 St & 24 Ave,40.7774552,-73.9225403,23,8,2020-04-14
3577,34 Ave & 21 St,40.7628138,-73.9342862,23,7,2020-04-14
3614,Crescent St & 30 Ave,40.768692,-73.9249574,23,7,2020-04-14
3405,5 St & 6 Ave,40.6704836,-73.98208968,23,6,2020-04-14
3716,40 Ave & Crescent St,40.753599202005596,-73.93795609474182,23,6,2020-04-14
3774,Knickerbocker Ave & George St,40.704425,-73.92836,23,6,2020-04-14
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,23,3,2020-04-14
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,23,4,2020-04-14
3306,10 St & 7 Ave,40.6662078,-73.98199886,23,4,2020-04-14
3602,31 Ave & 34 St,40.763154,-73.920827,23,4,2020-04-14
3757,Stagg St & Morgan Ave,40.710681,-73.93372,23,4,2020-04-14
3884,Centre St & Seneca Ave,40.69969,-73.9022,23,2,2020-04-14
3769,White St & Johnson Ave,40.707174,-73.93581,23,2,2020-04-14
3776,Central Ave & Starr Street,40.700003,-73.92834,23,1,2020-04-14
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,23,0,2020-04-14
530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,24,23,2020-04-14
3072,Leonard St & Boerum St,40.70583339,-73.94644578,24,24,2020-04-14
3317,10 St & 5 Ave,40.6686273,-73.98700053,24,24,2020-04-14
3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984,24,21,2020-04-14
3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,24,18,2020-04-14
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,24,16,2020-04-14
3869,Van Buren St & Broadway,40.692,-73.92617,24,14,2020-04-14
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,24,13,2020-04-14
3491,E 118 St & 1 Ave,40.79747,-73.93504,24,11,2020-04-14
3829,Central Ave & Decatur St,40.6882,-73.90798,24,9,2020-04-14
3310,14 St & 7 Ave,40.663779,-73.98396846,24,6,2020-04-14
3571,Bedford Ave & Bergen St,40.676368,-73.952918,24,6,2020-04-14
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,24,6,2020-04-14
3105,N 15 St & Wythe Ave,40.724055,-73.955736,24,5,2020-04-14
3766,Sharon St & Olive St,40.715353,-73.93856,24,3,2020-04-14
3779,Hart St & Wyckoff Ave,40.704876,-73.919911,24,3,2020-04-14
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,24,3,2020-04-14
508,W 46 St & 11 Ave,40.76341379,-73.99667444,25,24,2020-04-14
3397,Court St & Nelson St,40.6763947,-73.99869893,25,25,2020-04-14
3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,25,23,2020-04-14
3085,Roebling St & N 4 St,40.71469,-73.95739,25,22,2020-04-14
3322,12 St & 4 Ave,40.668603,-73.9904394,25,21,2020-04-14
3573,35 St & 34 Ave,40.7580583,-73.9242751,25,21,2020-04-14
3303,Butler St & Court St,40.6849894,-73.99440329,25,20,2020-04-14
3838,Bushwick Ave & Harman St,40.69356,-73.92524,25,20,2020-04-14
3523,24 Ave & 29 St,40.7729,-73.916142,25,18,2020-04-14
3388,President St & Henry St,40.6828003,-73.99990419,25,13,2020-04-14
3844,Myrtle Ave & Linden St,40.69943,-73.91337,25,11,2020-04-14
3377,Carroll St & Bond St,40.6786115,-73.99037292,25,10,2020-04-14
3895,Cypress Ave & Palmetto St,40.701573408737914,-73.90876293182373,25,9,2020-04-14
3321,Clinton St & Union St,40.6831164,-73.99785267,25,8,2020-04-14
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,25,8,2020-04-14
3846,Central Ave & Himrod St,40.69676,-73.92302,25,7,2020-04-14
3879,Broadway & Madison St,40.68822,-73.91966,25,8,2020-04-14
3566,Crescent St & 35 Ave,40.7596276,-73.9321455,25,7,2020-04-14
3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,25,7,2020-04-14
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,25,7,2020-04-14
3877,Madison St & Forest Ave,40.70555,-73.90245,25,7,2020-04-14
3370,E 78 St & 2 Ave,40.7727966,-73.95577801,25,6,2020-04-14
3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,25,4,2020-04-14
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,25,4,2020-04-14
3299,E 98 St & Park Ave,40.78813,-73.95206,25,3,2020-04-14
3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,25,3,2020-04-14
3821,Evergreen Ave & Noll St,40.70106,-73.93318,25,3,2020-04-14
3847,Cedar St & Evergreen Ave,40.69671,-73.92807,25,3,2020-04-14
3384,Smith St & 3 St,40.6787242,-73.99599099,25,1,2020-04-14
3549,Grand Ave & Bergen St,40.678045,-73.962408,25,0,2020-04-14
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,25,0,2020-04-14
3495,E 114 St & 1 Ave,40.7945663,-73.9362541,26,24,2020-04-14
3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,26,7,2020-04-14
3203,Hamilton Park,40.727595966,-74.044247311,26,16,2020-04-14
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26,12,2020-04-14
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,26,8,2020-04-14
3207,Oakland Ave,40.7376037,-74.0524783,26,7,2020-04-14
3206,Hilltop,40.7311689,-74.0575736,26,2,2020-04-14
3860,Wilson Ave & Troutman St,40.70166,-73.92754,26,2,2020-04-14
3561,37 Ave & 35 St,40.7531106,-73.9279917,26,1,2020-04-14
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,27,25,2020-04-14
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,27,26,2020-04-14
3526,31 St & 23 Ave,40.7747878,-73.9125551,27,25,2020-04-14
3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,27,25,2020-04-14
3123,31 St & Thomson Ave,40.74469738,-73.93540375,27,24,2020-04-14
3408,Congress St & Clinton St,40.6881529,-73.99520919,27,24,2020-04-14
3373,3 St & 3 Ave,40.6750705,-73.98775226,27,22,2020-04-14
3386,1 Pl & Clinton St,40.6809591,-73.99905709,27,23,2020-04-14
3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,27,22,2020-04-14
3329,Degraw St & Smith St,40.6829151,-73.99318208,27,21,2020-04-14
3587,Carroll St & Washington Ave,40.6686744,-73.9618148,27,21,2020-04-14
3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,27,21,2020-04-14
3117,Franklin St & Dupont St,40.73564,-73.95866,27,20,2020-04-14
3404,7 St & 5 Ave,40.6704922,-73.98541675,27,20,2020-04-14
3411,Bond St & Bergen St,40.6849668,-73.98620772,27,20,2020-04-14
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,27,19,2020-04-14
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,27,15,2020-04-14
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,27,15,2020-04-14
3304,6 Ave & 9 St,40.668127,-73.98377641,27,16,2020-04-14
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,27,15,2020-04-14
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,27,15,2020-04-14
3124,46 Ave & 5 St,40.74731,-73.95451,27,13,2020-04-14
3613,Center Blvd & 48 Ave,40.745038,-73.957539,27,13,2020-04-14
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,27,10,2020-04-14
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,27,11,2020-04-14
3308,Kane St & Clinton St,40.6861758,-73.99645295,27,9,2020-04-14
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,27,10,2020-04-14
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,27,9,2020-04-14
3617,28 Ave & 35 St,40.7671,-73.9169858,27,9,2020-04-14
3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,27,7,2020-04-14
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,27,5,2020-04-14
3761,Cedar St & Myrtle Ave,40.697842,-73.926241,27,5,2020-04-14
3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,27,4,2020-04-14
3555,28 St & 41 Ave,40.751047,-73.93797,27,4,2020-04-14
3600,31 Ave & Steinway St,40.7611488,-73.9170071,27,4,2020-04-14
3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,27,4,2020-04-14
3092,Berry St & N 8 St,40.7190095,-73.95852515,27,3,2020-04-14
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,28,15,2020-04-14
3389,Carroll St & Columbia St,40.6830456,-74.00348559,28,7,2020-04-14
3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,28,4,2020-04-14
3378,E 76 St & Park Ave,40.773763,-73.96222088,28,2,2020-04-14
3069,Lorimer St & Broadway,40.70411791,-73.94818595,29,29,2020-04-14
3081,Graham Ave & Grand St,40.711863,-73.944024,29,29,2020-04-14
480,W 53 St & 10 Ave,40.76669671,-73.99061728,29,24,2020-04-14
3537,Carlton Ave & Dean St,40.6809741,-73.9710097,29,21,2020-04-14
3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,29,20,2020-04-14
3563,28 St & 36 Ave,40.757186,-73.932719,29,13,2020-04-14
3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,29,13,2020-04-14
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,29,13,2020-04-14
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,29,12,2020-04-14
3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,29,11,2020-04-14
3836,Bushwick Ave & Linden St,40.69146,-73.92146,29,11,2020-04-14
3501,E 118 St & Madison Ave,40.8014866,-73.9442507,29,10,2020-04-14
3825,Broadway & Furman Ave,40.68139,-73.90756,29,3,2020-04-14
3867,Somers St & Broadway,40.67945,-73.90474,29,3,2020-04-14
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,29,2,2020-04-14
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,30,22,2020-04-14
3403,4 Ave & 9 St,40.6705135,-73.98876585,30,21,2020-04-14
3900,Morgan Ave & Lombardy St,40.72226,-73.93889,30,21,2020-04-14
3781,Greene Av & Myrtle Av,40.698568,-73.918877,30,20,2020-04-14
3639,Harborside,40.7192517,-74.034234,30,19,2020-04-14
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,30,18,2020-04-14
3864,Central Ave & Covert St,40.68929,-73.90951,30,17,2020-04-14
3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,30,15,2020-04-14
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,30,12,2020-04-14
339,Avenue D & E 12 St,40.72580614,-73.97422494,30,9,2020-04-14
3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,30,10,2020-04-14
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,30,8,2020-04-14
3823,Beaver St & Fayette St,40.70099,-73.93921,30,9,2020-04-14
3871,Bushwick Ave & Furman Ave,40.68281,-73.90623,30,1,2020-04-14
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,31,31,2020-04-14
3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,31,27,2020-04-14
312,Allen St & Stanton St,40.722055,-73.989111,31,26,2020-04-14
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,31,26,2020-04-14
3159,W 67 St & Broadway,40.77492513,-73.98266566,31,24,2020-04-14
3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,31,24,2020-04-14
3168,Central Park West & W 85 St,40.78472675,-73.96961715,31,22,2020-04-14
3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,31,19,2020-04-14
3137,5 Ave & E 73 St,40.77282817,-73.96685276,31,19,2020-04-14
3158,W 63 St & Broadway,40.77163851,-73.98261428,31,17,2020-04-14
3307,West End Ave & W 94 St,40.7941654,-73.974124,31,18,2020-04-14
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,31,15,2020-04-14
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,31,16,2020-04-14
3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,31,14,2020-04-14
3410,Dean St & Hoyt St,40.6864442,-73.98759104,31,11,2020-04-14
3890,Grove St & Broadway,40.69047,-73.923511,31,12,2020-04-14
3570,35 Ave & 37 St,40.7557327,-73.9236611,31,11,2020-04-14
3382,Carroll St & Smith St,40.680611,-73.99475825,31,9,2020-04-14
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,31,6,2020-04-14
3325,E 95 St & 3 Ave,40.7849032,-73.950503,31,6,2020-04-14
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,31,5,2020-04-14
3516,31 St & Astoria Blvd,40.7699176,-73.9184057,31,5,2020-04-14
3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,31,4,2020-04-14
3109,Banker St & Meserole Ave,40.72606,-73.95621,31,4,2020-04-14
3354,3 St & Prospect Park West,40.668132,-73.97363831,31,3,2020-04-14
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,31,1,2020-04-14
3366,West End Ave & W 107 St,40.8021174,-73.9681805305,31,1,2020-04-14
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,32,11,2020-04-14
3848,Suydam St & Broadway,40.69544,-73.93223,32,8,2020-04-14
3866,Wilson Ave & Moffat St,40.68906,-73.90506,32,7,2020-04-14
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,32,3,2020-04-14
3112,Milton St & Franklin St,40.72906,-73.95779,33,33,2020-04-14
3477,39 St & 2 Ave,40.65539977447831,-74.01062786579132,33,30,2020-04-14
3077,Stagg St & Union Ave,40.70877084,-73.95095259,33,23,2020-04-14
3572,34 Ave & 38 St,40.756913,-73.921631,33,14,2020-04-14
3505,Lexington Ave & E 127 St,40.805726,-73.936322,33,13,2020-04-14
3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,33,11,2020-04-14
3518,Lenox Ave & W 126 St,40.808442,-73.9452087,34,25,2020-04-14
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,34,17,2020-04-14
456,E 53 St & Madison Ave,40.7597108,-73.97402311,34,13,2020-04-14
406,Hicks St & Montague St,40.69512845,-73.99595065,34,7,2020-04-14
3593,31 St & Broadway,40.761584,-73.925921,35,31,2020-04-14
3409,Bergen St & Smith St,40.6867443,-73.99063168,35,26,2020-04-14
325,E 19 St & 3 Ave,40.73624527,-73.98473765,35,25,2020-04-14
3540,Morningside Ave & W 123 St,40.81,-73.9551508,35,15,2020-04-14
3290,E 89 St & York Ave,40.7779453,-73.946041,35,14,2020-04-14
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,35,12,2020-04-14
347,Greenwich St & W Houston St,40.728846,-74.008591,35,9,2020-04-14
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,35,6,2020-04-14
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,35,4,2020-04-14
3127,9 St & 44 Rd,40.74966,-73.9521,35,3,2020-04-14
3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,35,1,2020-04-14
3345,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,35,0,2020-04-14
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,36,24,2020-04-14
3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37,27,2020-04-14
3785,W 42 St & 6 Ave,40.75492,-73.98455,37,16,2020-04-14
3156,E 72 St & York Ave,40.76663814,-73.95348296,37,14,2020-04-14
3312,1 Ave & E 94 St,40.7817212,-73.94594,38,38,2020-04-14
3282,5 Ave & E 88 St,40.78307,-73.95939,38,14,2020-04-14
3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,38,11,2020-04-14
3294,E 91 St & Park Ave,40.7835016,-73.955327,38,9,2020-04-14
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,38,5,2020-04-14
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,39,34,2020-04-14
3914,West End Ave & W 78 St,40.783786,-73.981687,39,35,2020-04-14
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39,34,2020-04-14
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,39,34,2020-04-14
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,39,33,2020-04-14
3881,12 Ave & W 125 St,40.818299,-73.960405,39,31,2020-04-14
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,39,29,2020-04-14
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,39,25,2020-04-14
3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,39,22,2020-04-14
3160,Central Park West & W 76 St,40.77896784,-73.97374737,39,17,2020-04-14
3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,39,17,2020-04-14
3367,5 Ave & E 103 St,40.7922553,-73.95249933,39,12,2020-04-14
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,39,7,2020-04-14
3552,W 113 St & Broadway,40.805973,-73.964928,39,7,2020-04-14
330,Reade St & Broadway,40.71450451,-74.00562789,39,7,2020-04-14
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,39,7,2020-04-14
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,39,2,2020-04-14
3623,W 120 St & Claremont Ave,40.8109494,-73.9634,39,1,2020-04-14
526,E 33 St & 5 Ave,40.74765947,-73.98490707,40,6,2020-04-14
3547,Broadway & Moylan Pl,40.8143256,-73.9590255,41,40,2020-04-14
309,Murray St & West St,40.7149787,-74.013012,41,8,2020-04-14
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,41,8,2020-04-14
3341,Central Park West & W 102 St,40.795346,-73.96186,41,2,2020-04-14
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,41,0,2020-04-14
3186,Grove St PATH,40.71958611647166,-74.04311746358871,42,38,2020-04-14
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,42,20,2020-04-14
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,42,15,2020-04-14
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,42,12,2020-04-14
3068,Humboldt St & Varet St,40.7031724,-73.940636,42,5,2020-04-14
3163,Central Park West & W 68 St,40.7734066,-73.97782542,43,31,2020-04-14
3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,43,28,2020-04-14
376,John St & William St,40.70862144,-74.00722156,43,22,2020-04-14
361,Allen St & Hester St,40.71605866,-73.99190759,43,21,2020-04-14
3151,E 81 St & York Ave,40.7728384,-73.94989233,43,10,2020-04-14
355,Bayard St & Baxter St,40.71602118,-73.99974372,43,9,2020-04-14
3536,W 116 St & Broadway,40.8082,-73.9641,43,7,2020-04-14
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,43,5,2020-04-14
3292,5 Ave & E 93 St,40.7857851,-73.957481,43,3,2020-04-14
386,Centre St & Worth St,40.71494807,-74.00234482,43,2,2020-04-14
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,45,36,2020-04-14
546,E 30 St & Park Ave S,40.74444921,-73.98303529,45,20,2020-04-14
3435,Grand St & Elizabeth St,40.718822,-73.99596,45,14,2020-04-14
3226,W 82 St & Central Park West,40.78275,-73.97137,45,1,2020-04-14
3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,46,21,2020-04-14
533,Broadway & W 38 St,40.75299641,-73.98721619,46,16,2020-04-14
540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,46,14,2020-04-14
3733,Avenue C & E 18 St,40.730563,-73.973984,46,10,2020-04-14
3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,46,6,2020-04-14
3144,E 81 St & Park Ave,40.77677702,-73.9590097,46,1,2020-04-14
462,W 22 St & 10 Ave,40.74691959,-74.00451887,47,42,2020-04-14
168,W 18 St & 6 Ave,40.73971301,-73.99456405,47,28,2020-04-14
164,E 47 St & 2 Ave,40.75323098,-73.97032517,47,23,2020-04-14
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,47,12,2020-04-14
3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,47,10,2020-04-14
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,47,5,2020-04-14
3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214,49,27,2020-04-14
3115,India St & Manhattan Ave,40.73232194,-73.9550858,50,32,2020-04-14
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,51,35,2020-04-14
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,51,28,2020-04-14
3108,Nassau Ave & Russell St,40.72557,-73.94434,51,18,2020-04-14
3134,3 Ave & E 62 St,40.76312584,-73.96526895,51,6,2020-04-14
500,Broadway & W 51 St,40.76228826,-73.98336183,52,26,2020-04-14
317,E 6 St & Avenue B,40.72453734,-73.98185424,54,29,2020-04-14
72,W 52 St & 11 Ave,40.76727216,-73.99392888,55,48,2020-04-14
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,55,18,2020-04-14
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,59,11,2020-04-14
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,67,22,2020-04-14
3799,6 Ave & W 34 St,40.74964,-73.98805,67,1,2020-04-14
