station_id,date,name,latitude,longitude,stock
72,2020-03-05 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-05 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-05 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-05 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-05 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-05 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-05 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-05 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-05 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-05 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-05 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,19.0
72,2020-03-05 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,30.0
72,2020-03-05 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-06 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-06 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-06 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-06 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,38.0
72,2020-03-06 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,43.0
72,2020-03-06 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,37.0
72,2020-03-06 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,33.0
72,2020-03-06 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,33.0
72,2020-03-06 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,37.0
72,2020-03-06 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-06 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,37.0
72,2020-03-06 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,38.0
72,2020-03-06 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,38.0
72,2020-03-06 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,38.0
72,2020-03-06 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,35.0
72,2020-03-07 04:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-07 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-07 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-07 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-07 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-07 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-07 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,19.0
72,2020-03-07 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,17.0
72,2020-03-07 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,21.0
72,2020-03-07 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-07 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,15.0
72,2020-03-07 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-07 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-07 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,19.0
72,2020-03-07 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-08 01:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-08 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-08 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,21.0
72,2020-03-08 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-08 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-08 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-08 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-08 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,11.0
72,2020-03-08 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-08 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,14.0
72,2020-03-08 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,13.0
72,2020-03-08 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-08 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-08 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-08 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-08 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-09 00:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-09 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-09 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-09 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-09 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,57.0
72,2020-03-09 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,54.0
72,2020-03-09 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,52.0
72,2020-03-09 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,52.0
72,2020-03-09 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,53.0
72,2020-03-09 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,54.0
72,2020-03-09 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,57.0
72,2020-03-09 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,48.0
72,2020-03-09 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,50.0
72,2020-03-09 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,47.0
72,2020-03-09 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,52.0
72,2020-03-09 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,47.0
72,2020-03-09 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,41.0
72,2020-03-10 01:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-10 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-10 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-10 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,33.0
72,2020-03-10 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,48.0
72,2020-03-10 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,47.0
72,2020-03-10 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,44.0
72,2020-03-10 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,46.0
72,2020-03-10 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,46.0
72,2020-03-10 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,50.0
72,2020-03-10 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,51.0
72,2020-03-10 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,52.0
72,2020-03-10 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,57.0
72,2020-03-10 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,55.0
72,2020-03-10 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,46.0
72,2020-03-10 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,54.0
72,2020-03-10 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,57.0
72,2020-03-10 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,61.0
72,2020-03-10 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,59.0
72,2020-03-11 00:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-11 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-11 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-11 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-11 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-11 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-11 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,33.0
72,2020-03-11 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-11 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-11 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-11 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,35.0
72,2020-03-11 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-11 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-11 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-11 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-11 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-11 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,17.0
72,2020-03-11 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-12 00:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-12 01:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-12 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-12 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-12 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-12 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,30.0
72,2020-03-12 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,33.0
72,2020-03-12 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,41.0
72,2020-03-12 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,41.0
72,2020-03-12 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,41.0
72,2020-03-12 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,43.0
72,2020-03-12 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,42.0
